"","title","dataset_citation","publication_citation","description","url","contact_name","contact_affiliation","email","orcid","dataset_license","project_identifier","publication_status","taxon","location_description","study_collection_area","geo_datum","gps_obfuscation_info","species_id_method","study_design","sampling_strategy","sampling_method","sampling_protocol","measurement_unit","value_transform","sample_start_date","sample_start_time","sample_end_date","sample_end_time","sample_value","sample_sex","sample_stage","sample_location","sample_collection_area","sample_lat_dd","sample_long_dd","sample_environment","additional_location_info","additional_sample_info","sample_name"
"1756229","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-03,NA,1,"female","adult","Walton County",NA,30.3551,-86.2404,NA,NA,NA,NA
"1756234","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-03,NA,1,"female","adult","Walton County",NA,30.3972,-86.3963,NA,NA,NA,NA
"1756246","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-03,NA,1,"female","adult","Walton County",NA,30.4095,-86.2297,NA,NA,NA,NA
"1756258","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-03,NA,12,"female","adult","Walton County",NA,30.3496,-86.2123,NA,NA,NA,NA
"1756270","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-03,NA,4,"female","adult","Walton County",NA,30.415,-86.243,NA,NA,NA,NA
"1756296","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-03,NA,6,"female","adult","Walton County",NA,30.3139,-86.088,NA,NA,NA,NA
"1756311","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-07,NA,3,"female","adult","Walton County",NA,30.3904,-86.2179,NA,NA,NA,NA
"1756317","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-07,NA,2,"female","adult","Walton County",NA,30.2923,-86.0245,NA,NA,NA,NA
"1756322","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-07,NA,2,"female","adult","Walton County",NA,30.274,-85.9961,NA,NA,NA,NA
"1756344","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-07,NA,0,"female","adult","Walton County",NA,30.3892,-86.089,NA,NA,NA,NA
"1756382","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-07,NA,1,"female","adult","Walton County",NA,30.4025,-86.3158,NA,NA,NA,NA
"1756389","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-07,NA,10,"female","adult","Walton County",NA,30.415,-86.243,NA,NA,NA,NA
"1756418","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-07,NA,10,"female","adult","Walton County",NA,30.3295,-86.1582,NA,NA,NA,NA
"1756424","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-10,NA,0,"female","adult","Walton County",NA,30.3813,-86.3593,NA,NA,NA,NA
"1756454","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-10,NA,2,"female","adult","Walton County",NA,30.3776,-86.1523,NA,NA,NA,NA
"1756459","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-10,NA,1,"female","adult","Walton County",NA,30.2923,-86.0245,NA,NA,NA,NA
"1756487","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-10,NA,0,"female","adult","Walton County",NA,30.3972,-86.3963,NA,NA,NA,NA
"1756517","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-10,NA,0,"female","adult","Walton County",NA,30.3892,-86.089,NA,NA,NA,NA
"1756606","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-10,NA,4,"female","adult","Walton County",NA,30.3295,-86.1582,NA,NA,NA,NA
"1756624","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-14,NA,1,"female","adult","Walton County",NA,30.3776,-86.1523,NA,NA,NA,NA
"1756630","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-14,NA,2,"female","adult","Walton County",NA,30.2923,-86.0245,NA,NA,NA,NA
"1756651","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-14,NA,3,"female","adult","Walton County",NA,30.3551,-86.2404,NA,NA,NA,NA
"1756667","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-14,NA,1,"female","adult","Walton County",NA,30.3708,-86.1198,NA,NA,NA,NA
"1756677","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-14,NA,3,"female","adult","Walton County",NA,30.415,-86.243,NA,NA,NA,NA
"1756695","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-14,NA,3,"female","adult","Walton County",NA,30.3717,-86.2655,NA,NA,NA,NA
"1756726","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-14,NA,6,"female","adult","Walton County",NA,30.3295,-86.1582,NA,NA,NA,NA
"1756738","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-17,NA,2,"female","adult","Walton County",NA,30.3904,-86.2179,NA,NA,NA,NA
"1756762","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-17,NA,3,"female","adult","Walton County",NA,30.3818,-86.2935,NA,NA,NA,NA
"1756767","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-17,NA,1,"female","adult","Walton County",NA,30.3551,-86.2404,NA,NA,NA,NA
"1756777","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-17,NA,0,"female","adult","Walton County",NA,30.3892,-86.089,NA,NA,NA,NA
"1756848","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-17,NA,4,"female","adult","Walton County",NA,30.3139,-86.088,NA,NA,NA,NA
"1756872","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-21,NA,1,"female","adult","Walton County",NA,30.2923,-86.0245,NA,NA,NA,NA
"1756878","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-21,NA,3,"female","adult","Walton County",NA,30.274,-85.9961,NA,NA,NA,NA
"1756890","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-21,NA,5,"female","adult","Walton County",NA,30.3818,-86.2935,NA,NA,NA,NA
"1756901","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-21,NA,1,"female","adult","Walton County",NA,30.3972,-86.3963,NA,NA,NA,NA
"1756907","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-21,NA,0,"female","adult","Walton County",NA,30.3892,-86.089,NA,NA,NA,NA
"1756937","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-21,NA,1,"female","adult","Walton County",NA,30.4095,-86.2297,NA,NA,NA,NA
"1756955","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-21,NA,1,"female","adult","Walton County",NA,30.415,-86.243,NA,NA,NA,NA
"1756960","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-21,NA,1,"female","adult","Walton County",NA,30.3736,-86.3215,NA,NA,NA,NA
"1757002","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-24,NA,1,"female","adult","Walton County",NA,30.3776,-86.1523,NA,NA,NA,NA
"1757025","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-24,NA,1,"female","adult","Walton County",NA,30.3551,-86.2404,NA,NA,NA,NA
"1757045","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-24,NA,8,"female","adult","Walton County",NA,30.3496,-86.2123,NA,NA,NA,NA
"1757049","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-24,NA,1,"female","adult","Walton County",NA,30.415,-86.243,NA,NA,NA,NA
"1757057","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-24,NA,1,"female","adult","Walton County",NA,30.3469,-86.0694,NA,NA,NA,NA
"1757063","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-24,NA,1,"female","adult","Walton County",NA,30.3717,-86.2655,NA,NA,NA,NA
"1757120","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-28,NA,0,"female","adult","Walton County",NA,30.3892,-86.089,NA,NA,NA,NA
"1757156","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-28,NA,5,"female","adult","Walton County",NA,30.3496,-86.2123,NA,NA,NA,NA
"1757160","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-28,NA,1,"female","adult","Walton County",NA,30.415,-86.243,NA,NA,NA,NA
"1757184","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-28,NA,2,"female","adult","Walton County",NA,30.3139,-86.088,NA,NA,NA,NA
"1757227","Mosquito surveillance in South Walton County, Florida, USA. 2017","DOI:10.5281/zenodo.1220182,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District  Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000265","unpublished","Culex erraticus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2017-08-31,NA,0,"female","adult","Walton County",NA,30.3892,-86.089,NA,NA,NA,NA
